"","X.1","X","iid_W","id_W","wave_W","partner_W","pid_W","samerace_W","match","gender_W","order_W","age_W","tuition_W","race_W","imprace_W","imprelig_W","income_W","goal_W","date_W","go_out_W","sportsAct_W","tvsportsAct_W","exerciseAct_W","diningAct_W","museumsAct_W","artAct_W","hikingAct_W","gamingAct_W","clubbingAct_W","readingAct_W","tvAct_W","theaterAct_W","moviesAct_W","concertsAct_W","musicAct_W","shoppingAct_W","yogaAct_W","exphappy_W","attrPref_W","sincPref_W","intelPref_W","funPref_W","ambPref_W","sharPref_W","dec_W","attrRating_W_of_M","sincRating_W_of_M","intelRating_W_of_M","funRating_W_of_M","ambRating_W_of_M","sharRating_W_of_M","likeRating_W_of_M","prob_W","met_W","goalMeetNew_W","goalFunNight_W","goalOther_W","goalGetDate_W","goalSeriousRel_W","goalSayDid_W","date7_W","date5_W","date3_W","date4_W","date6_W","date1_W","date2_W","raceAsian_W","raceWhite_W","rateOther_W","raceLatino_W","raceBlack_W","go_out1_W","go_out4_W","go_out2_W","go_out3_W","go_out7_W","go_out5_W","go_out6_W","fieldLaw_W","fieldMath_W","fieldPoliSci_W","fieldBusiness_W","fieldEngin_W","fieldAcademia_W","fieldSocialSci_W","fieldSocialWork_W","fieldUndecided_W","fieldMedicine_W","fieldHistReligPhil_W","fieldEnglish_W","fieldScience_W","fieldFilm_W","fieldLanguages_W","fieldArts_W","fieldArch_W","fieldOther_W","careerCreative_W","careerLaw_W","careerInternational_W","careerAcademic_W","careerFinance_W","careerUndecided_W","careerEngineer_W","careerPsychology_W","careerMedicine_W","careerSports_W","careerSocialWork_W","careerRealEstate_W","careerOther_W","careerSpeech_W","careerArch_W","careerPolitics_W","careerJourn_W","activityAvg_W","raterDecSum_W","decSum_W","attrRatingAvg_W_of_M","sincRatingAvg_W_of_M","intelRatingAvg_W_of_M","funRatingAvg_W_of_M","ambRatingAvg_W_of_M","sharRatingAvg_W_of_M","likeRatingAvg_W_of_M","decAvg_W_of_M","raterDecAvg_W","attrRatingGuess_W_of_M","sincRatingGuess_W_of_M","intelRatingGuess_W_of_M","funRatingGuess_W_of_M","ambRatingGuess_W_of_M","sharRatingGuess_W_of_M","likeRatingGuess_W_of_M","gender_M","order_M","age_M","tuition_M","race_M","imprace_M","imprelig_M","income_M","goal_M","date_M","go_out_M","sportsAct_M","tvsportsAct_M","exerciseAct_M","diningAct_M","museumsAct_M","artAct_M","hikingAct_M","gamingAct_M","clubbingAct_M","readingAct_M","tvAct_M","theaterAct_M","moviesAct_M","concertsAct_M","musicAct_M","shoppingAct_M","yogaAct_M","exphappy_M","attrPref_M","sincPref_M","intelPref_M","funPref_M","ambPref_M","sharPref_M","dec_M","attrRating_M_of_W","sincRating_M_of_W","intelRating_M_of_W","funRating_M_of_W","ambRating_M_of_W","sharRating_M_of_W","likeRating_M_of_W","prob_M","met_M","goalMeetNew_M","goalFunNight_M","goalOther_M","goalGetDate_M","goalSeriousRel_M","goalSayDid_M","date7_M","date5_M","date3_M","date4_M","date6_M","date1_M","date2_M","raceAsian_M","raceWhite_M","rateOther_M","raceLatino_M","raceBlack_M","go_out1_M","go_out4_M","go_out2_M","go_out3_M","go_out7_M","go_out5_M","go_out6_M","fieldLaw_M","fieldMath_M","fieldPoliSci_M","fieldBusiness_M","fieldEngin_M","fieldAcademia_M","fieldSocialSci_M","fieldSocialWork_M","fieldUndecided_M","fieldMedicine_M","fieldHistReligPhil_M","fieldEnglish_M","fieldScience_M","fieldFilm_M","fieldLanguages_M","fieldArts_M","fieldArch_M","fieldOther_M","careerCreative_M","careerLaw_M","careerInternational_M","careerAcademic_M","careerFinance_M","careerUndecided_M","careerEngineer_M","careerPsychology_M","careerMedicine_M","careerSports_M","careerSocialWork_M","careerRealEstate_M","careerOther_M","careerSpeech_M","careerArch_M","careerPolitics_M","careerJourn_M","activityAvg_M","raterDecSum_M","decSum_M","attrRatingAvg_M_of_W","sincRatingAvg_M_of_W","intelRatingAvg_M_of_W","funRatingAvg_M_of_W","ambRatingAvg_M_of_W","sharRatingAvg_M_of_W","likeRatingAvg_M_of_W","decAvg_M_of_W","raterDecAvg_M","attrRatingGuess_M_of_W","sincRatingGuess_M_of_W","intelRatingGuess_M_of_W","funRatingGuess_M_of_W","ambRatingGuess_M_of_W","sharRatingGuess_M_of_W","likeRatingGuess_M_of_W","raceAsian_M_Cross_raceAsian_W","raceAsian_M_Cross_raceWhite_W","raceAsian_M_Cross_raceLatino_W","raceAsian_M_Cross_raceBlack_W","raceWhite_M_Cross_raceAsian_W","raceWhite_M_Cross_raceWhite_W","raceWhite_M_Cross_raceLatino_W","raceWhite_M_Cross_raceBlack_W","raceLatino_M_Cross_raceAsian_W","raceLatino_M_Cross_raceWhite_W","raceBlack_M_Cross_raceAsian_W","raceBlack_M_Cross_raceWhite_W","careerCreative_M_Cross_careerInternational_W","careerCreative_M_Cross_careerAcademic_W","careerCreative_M_Cross_careerFinance_W","careerLaw_M_Cross_careerCreative_W","careerLaw_M_Cross_careerLaw_W","careerLaw_M_Cross_careerInternational_W","careerLaw_M_Cross_careerAcademic_W","careerLaw_M_Cross_careerFinance_W","careerFinance_M_Cross_careerCreative_W","careerFinance_M_Cross_careerLaw_W","careerFinance_M_Cross_careerInternational_W","careerFinance_M_Cross_careerAcademic_W","careerFinance_M_Cross_careerFinance_W","careerFinance_M_Cross_careerUndecided_W","careerFinance_M_Cross_careerPsychology_W","careerFinance_M_Cross_careerMedicine_W","careerFinance_M_Cross_careerSocialWork_W","careerUndecided_M_Cross_careerAcademic_W","careerMedicine_M_Cross_careerAcademic_W","fieldLaw_M_Cross_fieldLaw_W","fieldLaw_M_Cross_fieldAcademia_W","fieldLaw_M_Cross_fieldSocialSci_W","fieldLaw_M_Cross_fieldSocialWork_W","fieldPoliSci_M_Cross_fieldPoliSci_W","fieldPoliSci_M_Cross_fieldBusiness_W","fieldPoliSci_M_Cross_fieldAcademia_W","fieldPoliSci_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLaw_W","fieldBusiness_M_Cross_fieldPoliSci_W","fieldBusiness_M_Cross_fieldBusiness_W","fieldBusiness_M_Cross_fieldEngin_W","fieldBusiness_M_Cross_fieldAcademia_W","fieldBusiness_M_Cross_fieldSocialSci_W","fieldBusiness_M_Cross_fieldSocialWork_W","fieldBusiness_M_Cross_fieldEnglish_W","fieldBusiness_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLanguages_W","fieldEngin_M_Cross_fieldEngin_W","fieldEngin_M_Cross_fieldAcademia_W","fieldEngin_M_Cross_fieldSocialSci_W","fieldEngin_M_Cross_fieldSocialWork_W","fieldEngin_M_Cross_fieldEnglish_W","fieldEngin_M_Cross_fieldScience_W","fieldEngin_M_Cross_fieldLanguages_W","fieldScience_M_Cross_fieldPoliSci_W","fieldScience_M_Cross_fieldBusiness_W","fieldScience_M_Cross_fieldHistReligPhil_W","fieldScience_M_Cross_fieldScience_W"
"377",377,377,194,1,9,1,214,1,0,0,18,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,1,7,8,10,8,10,7,7,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,3,5.63157894736842,7.42105263157895,7.57894736842105,6.57894736842105,7.26315789473684,5.15789473684211,6.21052631578947,0.105263157894737,0.526315789473684,6.49699584856657,8.95430244083063,8.56853402783567,7.08688135223289,8.3965023839672,5.71371640433495,6.5556453665916,1,18,23,25,2,6,8,46,1,6,2,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,6,17.02,21.28,17.02,21.28,14.89,8.51,0,7,8,6,7,8,3,5,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,15,3,4.42105263157895,5.73684210526316,6,4.84210526315789,5.26315789473684,4.36842105263158,4.47368421052632,0.157894736842105,0.789473684210526,5.88477820645256,6.16338925013202,6.74569737607219,5.37598519807101,6.50558127033698,4.315225983661,6.14970948492354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",378,378,194,1,9,10,223,1,0,0,5,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,0,6,10,10,7,10,6,6,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,1,5.31578947368421,7.73684210526316,7.52631578947368,5.52631578947368,7.05263157894737,5.94736842105263,6.05263157894737,0.0526315789473684,0.578947368421053,6.31233090125598,9.13296785372701,8.49138880407757,5.96461486176641,8.04351096459534,7.08373619555349,6.61104368673989,1,5,28,25,2,6,6,27,2,4,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,17.39,17.39,19.57,19.57,10.87,15.22,1,7,7,7,8,6,7,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64705882352941,16,3,4.42105263157895,5.78947368421053,5.94736842105263,4.78947368421053,5.36842105263158,4.15789473684211,4.42105263157895,0.105263157894737,0.789473684210526,6.0505743814611,6.36105536333694,6.2127588488829,4.64951854191619,5.89844836565724,2.2862109203547,4.88180103700023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",379,379,194,1,9,11,224,1,0,0,3,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,1,7,9,10,8,9,9,7,7,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,6,5.89473684210526,8,8.26315789473684,6.10526315789474,7.47368421052632,5.84210526315789,5.78947368421053,0.263157894736842,0.526315789473684,6.78985467108461,9.46168534666982,9.40313785298233,6.70321563770572,8.53932968169906,6.30245562696644,6.19483839342044,1,3,32,25,2,1,3,42,6,7,4,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,17.24,17.24,17.24,17.24,13.79,17.24,0,5,8,7,7,6,7,7,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.47058823529412,10,3,4.52631578947368,5.73684210526316,5.94736842105263,4.84210526315789,5.36842105263158,4.15789473684211,4.36842105263158,0.157894736842105,0.526315789473684,4.22858157969836,5.00991902375897,5.05139689117408,4.02586789392316,4.74777469019872,4.50264054782546,3.4661503911418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",380,380,194,1,9,12,225,0,0,0,8,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,0,7,10,10,8,9,6,7,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,5,6.05263157894737,7.84210526315789,7.84210526315789,7.15789473684211,7.57894736842105,5.57894736842105,6.63157894736842,0.263157894736842,0.578947368421053,6.83994808780131,9.30665675454806,8.95194927966644,7.65697157240947,8.67744570423851,6.14025493820387,7.08498860384353,1,8,28,25,3,4,9,42,1,7,2,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,14.71,14.71,14.71,14.71,20.59,20.59,0,6,4,5,5,3,4,4,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,11,3,4.47368421052632,5.94736842105263,6.05263157894737,4.94736842105263,5.52631578947368,4.31578947368421,4.52631578947368,0.157894736842105,0.578947368421053,3.90716606187105,5.28656901083519,5.77361782282478,4.2513555471082,5.13559396621848,6.07538230081911,3.9858076001046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",381,381,194,1,9,13,226,1,0,0,2,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,1,10,8,8,8,8,7,7,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,13,8.52631578947368,7.73684210526316,7.89473684210526,7.78947368421053,7.94736842105263,6.31578947368421,7.42105263157895,0.631578947368421,0.526315789473684,9.34319321903098,9.33644431876669,9.023826103742,8.0829780619784,8.95250010963091,6.85046126339177,7.79025110196306,1,2,23,25,2,1,3,22,2,3,1,10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,25.64,17.95,15.38,20.51,10.26,10.26,0,4,5,5,4,5,4,4,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,5,3,4.57894736842105,5.89473684210526,6.05263157894737,5,5.42105263157895,4.31578947368421,4.52631578947368,0.157894736842105,0.263157894736842,3.87980657082008,6.25703052793627,6.22978565686719,5.10989204605597,5.51801631428377,5.06895783482589,4.52172028616513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",382,382,194,1,9,14,227,1,0,0,19,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,1,10,8,7,7,9,6,7,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,7,6.78947368421053,7.26315789473684,7.21052631578947,6.89473684210526,7.36842105263158,5.47368421052632,6.42105263157895,0.315789473684211,0.526315789473684,7.61622778490503,8.38518011900851,8.35762141083671,7.48748833525071,8.35242143268508,6.14508820229429,6.68536083972552,1,19,26,25,2,7,7,56,2,6,3,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,5,20,16,18,16,16,14,0,4,6,6,5,5,5,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.64705882352941,7,3,4.57894736842105,5.84210526315789,6,4.94736842105263,5.42105263157895,4.26315789473684,4.52631578947368,0.157894736842105,0.368421052631579,3.55408200863614,5.61156463983201,5.94736848177092,4.59509102570489,5.08177657654071,3.61425681763382,5.95527270288994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",383,383,194,1,9,15,228,0,0,0,14,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,0,7,10,10,6,10,5,6,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,1,5.47368421052632,7.94736842105263,8.1578947368421,5.26315789473684,7.21052631578947,5,5.52631578947368,0.0526315789473684,0.578947368421053,6.34315435968701,9.41023574738023,9.24579916996675,6.10905348910693,8.41075372591175,5.66629085567404,6.09660966272486,1,14,24,25,4,1,4,42,3,7,3,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,13.51,18.92,21.62,13.51,13.51,18.92,0,6,7,6,4,6,5,5,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,13,3,4.47368421052632,5.78947368421053,6,5,5.36842105263158,4.26315789473684,4.47368421052632,0.157894736842105,0.684210526315789,3.91285049432875,5.5890637570171,5.37746106837535,4.38977746208083,5.29753875122127,3.25679170485355,3.26721255158365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",384,384,194,1,9,16,229,1,0,0,17,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,1,8,9,8,6,7,7,7,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,8,7.26315789473684,7.10526315789474,8.26315789473684,7.31578947368421,8.21052631578947,6.05263157894737,6.57894736842105,0.368421052631579,0.526315789473684,8.27320434139005,8.66639733973046,9.41556190811371,8.01000255621935,9.33843624626006,6.66925949769236,6.80563973403954,1,17,28,25,2,7,1,30,1,6,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,21.43,16.67,21.43,16.67,11.9,11.9,0,1,5,5,3,5,3,5,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.05882352941176,6,3,4.73684210526316,5.89473684210526,6.05263157894737,5.05263157894737,5.42105263157895,4.36842105263158,4.47368421052632,0.157894736842105,0.315789473684211,3.2278054012317,5.67655785566242,6.07581014792643,3.92334507697721,3.3773799382096,2.13842821228241,2.5185314606626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",385,385,194,1,9,17,230,1,0,0,6,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,0,6,10,9,8,8,6,5,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,4,5.68421052631579,6.84210526315789,6.57894736842105,6.36842105263158,6.89473684210526,5.68421052631579,5.34210526315789,0.210526315789474,0.578947368421053,6.73606702713443,8.32515444050953,7.67037601469565,6.62096472532346,7.91286225243295,6.25563228612469,5.60829244921246,1,6,42,25,2,5,1,39,2,7,3,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,23.81,23.81,23.81,23.81,2.38,2.38,0,3,5,5,2,2,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,15,3,4.63157894736842,5.89473684210526,6.05263157894737,5.10526315789474,5.57894736842105,4.42105263157895,4.63157894736842,0.157894736842105,0.789473684210526,5.22932447267281,6.00342547269952,6.29574623449641,5.54915175040766,4.844033388762,5.31796902720809,5.50024211161573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",386,386,194,1,9,18,231,0,0,0,15,24,25,2,9,9,65,3,3,2,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,1,8,10,9,8,8,7,7,7,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.94117647058824,11,5,5.84210526315789,6.84210526315789,7.21052631578947,7,7.47368421052632,5.57894736842105,5.94736842105263,0.210526315789474,0.526315789473684,6.6754659423358,7.80325626319874,8.19392743013465,7.55954410480022,8.73061020587698,5.67809705585501,6.14974449731498,1,15,30,25,3,1,1,46,1,6,3,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,18.6,20.93,23.26,23.26,2.33,11.63,0,5,4,6,5,6,4,4,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47058823529412,8,3,4.52631578947368,5.94736842105263,6,4.94736842105263,5.36842105263158,4.31578947368421,4.52631578947368,0.157894736842105,0.421052631578947,4.72737520726909,5.47667012384052,5.59986193586941,4.53713648542955,5.51749872927804,5.34823334422716,4.60931235893712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
